City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Obo,CF,2022-02-04 02:02:41,5.3998,26.4869,72.7,30,100,4.41,overcast clouds
525,Barstow,US,2022-02-04 02:02:41,34.8986,-117.0228,51.64,24,3,6.87,clear sky
526,Iquitos,PE,2022-02-04 02:02:41,-3.7481,-73.2472,73.11,97,100,0.76,overcast clouds
527,Tonj,SS,2022-02-04 02:02:42,7.2737,28.6822,77.79,30,100,3.78,overcast clouds
528,Gryazovets,RU,2022-02-04 02:02:42,58.88,40.2525,5.04,99,99,1.7,overcast clouds
529,Kolosovka,RU,2022-02-04 02:02:43,56.4678,73.611,19.98,80,100,16.6,overcast clouds
530,Xai-Xai,MZ,2022-02-04 02:02:43,-25.0519,33.6442,74.12,89,0,3.67,clear sky
531,Kulhudhuffushi,MV,2022-02-04 02:02:43,6.6221,73.07,80.53,70,34,8.46,scattered clouds
532,Moose Factory,CA,2022-02-04 02:02:44,51.2585,-80.6094,-23.15,100,11,4.09,few clouds
533,Tolaga Bay,NZ,2022-02-04 02:02:44,-38.3667,178.3,77.76,55,4,13.47,clear sky
534,The Valley,AI,2022-02-04 01:55:19,18.217,-63.0578,76.86,83,20,4.61,few clouds
535,Ust-Kulom,RU,2022-02-04 02:02:46,61.6864,53.6902,1.72,99,88,2.64,overcast clouds
536,Redmond,US,2022-02-04 01:52:30,47.674,-122.1215,49.08,85,100,1.01,overcast clouds
537,Saint-Leu,RE,2022-02-04 02:02:47,-21.15,55.2833,79.63,86,100,8.34,light rain
538,Arbagar,RU,2022-02-04 02:02:48,51.9438,116.2805,-14.98,91,10,1.68,clear sky
539,Benguela,AO,2022-02-04 01:50:27,-12.5763,13.4055,74.01,75,98,2.19,overcast clouds
540,Trinidad,BO,2022-02-04 02:02:48,-14.8333,-64.9,74.79,92,82,4.88,broken clouds
541,Palmas Bellas,PA,2022-02-04 02:02:49,9.2319,-80.0867,80.51,85,12,6.22,few clouds
542,Betafo,MG,2022-02-04 02:02:49,-19.8333,46.85,61.68,92,99,5.44,overcast clouds
543,Biak,ID,2022-02-04 01:55:26,-0.9131,122.8766,83.44,61,100,0.81,overcast clouds
544,Zhireken,RU,2022-02-04 02:02:50,52.8249,117.3076,-9.62,81,15,2.55,few clouds
545,Berlevag,NO,2022-02-04 02:02:50,70.8578,29.0864,21.4,80,98,13.91,overcast clouds
546,Fougeres,FR,2022-02-04 02:02:50,48.35,-1.2,47.32,93,43,7.7,scattered clouds
547,Sakakah,SA,2022-02-04 02:02:51,29.9697,40.2064,52.3,48,0,13.67,clear sky
548,Johnson City,US,2022-02-04 02:02:51,36.3134,-82.3535,61.23,77,100,9.22,mist
549,Poso,ID,2022-02-04 02:02:52,-1.3959,120.7524,84.22,62,100,3.0,overcast clouds
550,Bintulu,MY,2022-02-04 02:02:52,3.1667,113.0333,79.93,84,87,4.7,overcast clouds
551,Pechory,RU,2022-02-04 02:02:52,57.8164,27.6119,11.1,98,85,2.77,overcast clouds
552,Sulangan,PH,2022-02-04 01:55:45,11.1373,123.7228,79.36,80,93,17.18,overcast clouds
553,Luba,GQ,2022-02-04 02:02:53,3.4568,8.5547,80.01,79,92,6.4,light rain
554,Havelock,US,2022-02-04 02:02:53,34.8791,-76.9013,66.18,85,100,5.01,overcast clouds
555,Kuytun,RU,2022-02-04 02:02:54,54.3419,101.5036,-14.42,100,95,2.59,overcast clouds
556,Gimli,CA,2022-02-04 01:54:01,50.6336,-96.9907,-3.87,71,100,14.97,overcast clouds
557,Banda Aceh,ID,2022-02-04 02:02:54,5.5577,95.3222,81.25,73,63,8.57,broken clouds
558,Tula,RU,2022-02-04 02:02:55,54.2044,37.6111,9.41,96,99,3.49,light snow
559,Matehuala,MX,2022-02-04 02:02:55,23.65,-100.65,69.12,27,100,11.97,overcast clouds
560,Lorengau,PG,2022-02-04 02:02:16,-2.0226,147.2712,84.72,64,100,9.08,overcast clouds
561,Pangoa,PE,2022-02-04 02:02:56,-12.1167,-73.0,69.13,99,99,0.47,overcast clouds
562,Qui Nhon,VN,2022-02-04 02:02:56,13.7667,109.2333,72.34,87,100,14.5,overcast clouds
563,Santiago De Cao,PE,2022-02-04 02:02:57,-7.9589,-79.2392,70.03,84,39,12.03,scattered clouds
564,Mariental,NA,2022-02-04 02:02:57,-24.6333,17.9667,77.29,41,100,10.65,overcast clouds
565,Bamako,ML,2022-02-04 02:02:58,12.65,-8.0,70.21,23,0,6.91,clear sky
566,Marrakesh,MA,2022-02-04 02:00:10,31.6315,-8.0083,57.27,47,0,2.3,clear sky
567,Lerwick,GB,2022-02-04 02:00:39,60.1545,-1.1494,39.2,57,100,30.13,overcast clouds
568,Tateyama,JP,2022-02-04 02:02:58,34.9833,139.8667,47.14,60,100,8.88,overcast clouds
569,Wakkanai,JP,2022-02-04 02:02:59,45.4094,141.6739,24.78,73,100,15.19,light snow
570,Yayva,RU,2022-02-04 02:02:59,59.3303,57.2641,0.9,100,100,0.85,overcast clouds
571,Maniitsoq,GL,2022-02-04 02:03:00,65.4167,-52.9,12.2,82,100,21.32,light snow
572,Hurghada,EG,2022-02-04 02:03:00,27.2574,33.8129,55.72,43,0,11.36,clear sky
573,Margate,GB,2022-02-04 01:55:55,51.3813,1.3862,48.96,83,100,20.92,overcast clouds
574,Jacksonville Beach,US,2022-02-04 02:03:00,30.2947,-81.3931,70.02,80,75,5.01,broken clouds
575,Sparks,US,2022-02-04 02:00:00,39.5349,-119.7527,42.01,44,0,1.99,clear sky
576,Batesville,US,2022-02-04 01:58:16,35.7698,-91.641,24.84,76,100,5.99,overcast clouds
577,Cabedelo,BR,2022-02-04 02:00:47,-6.9811,-34.8339,80.58,74,99,12.91,overcast clouds
578,Rojhan,PK,2022-02-04 02:03:02,28.6868,69.9534,52.21,38,0,8.84,clear sky
579,Tigtabon,PH,2022-02-04 02:03:02,6.8956,122.1669,83.16,66,43,3.29,scattered clouds
580,Sola,VU,2022-02-04 01:54:22,-13.8833,167.55,83.07,84,100,0.0,light rain
581,Ust-Kut,RU,2022-02-04 02:03:03,56.7938,105.7672,6.62,96,100,3.96,overcast clouds
582,Kendari,ID,2022-02-04 02:03:03,-3.945,122.4989,85.78,65,90,3.02,overcast clouds
583,Mezhdurechenskiy,RU,2022-02-04 02:03:04,59.6,65.9333,24.12,95,100,8.37,overcast clouds
584,Tazovskiy,RU,2022-02-04 02:03:04,67.4667,78.7,1.62,97,99,7.05,overcast clouds
585,Hilton Head Island,US,2022-02-04 01:59:51,32.2163,-80.7526,66.06,88,20,10.36,few clouds
586,Barroquinha,BR,2022-02-04 02:03:05,-3.0189,-41.1361,78.58,88,100,4.85,overcast clouds
587,Taoudenni,ML,2022-02-04 02:03:06,22.6783,-3.9836,62.31,20,39,10.25,scattered clouds
588,Porto Novo,BJ,2022-02-04 02:03:06,6.4965,2.6036,77.02,86,0,6.2,clear sky
589,Rovinj,HR,2022-02-04 02:03:06,45.08,13.64,47.28,77,100,10.96,overcast clouds
590,Punta Alta,AR,2022-02-04 02:03:07,-38.8759,-62.0736,72.07,55,3,11.1,clear sky
591,Soltsy,RU,2022-02-04 02:03:07,58.1239,30.3238,2.26,100,98,1.9,overcast clouds
592,Apac,UG,2022-02-04 02:03:08,1.9756,32.5386,69.87,48,100,4.81,overcast clouds
593,Zyryanka,RU,2022-02-04 01:55:23,65.75,150.85,-23.62,99,100,4.85,overcast clouds
594,Paamiut,GL,2022-02-04 01:55:06,61.994,-49.6678,19.4,95,100,10.04,snow
595,Bow Island,CA,2022-02-04 02:03:09,49.8668,-111.3684,4.48,91,99,7.23,overcast clouds
596,Iquique,CL,2022-02-04 02:02:18,-20.2208,-70.1431,68.14,75,46,1.12,scattered clouds
597,Calvia,ES,2022-02-04 02:03:09,39.5657,2.5062,53.42,80,93,3.04,overcast clouds
598,Kavaratti,IN,2022-02-04 01:55:44,10.5669,72.642,79.23,64,2,8.03,clear sky
599,Cividale Del Friuli,IT,2022-02-04 02:03:10,46.0931,13.4275,45.95,84,100,1.45,overcast clouds
600,Qasigiannguit,GL,2022-02-04 02:03:10,68.8193,-51.1922,19.65,94,100,10.98,snow
601,Ouango,CF,2022-02-04 02:03:11,4.3133,22.5552,74.21,36,100,1.43,overcast clouds
602,Carballo,ES,2022-02-04 02:03:11,43.213,-8.691,52.86,92,100,2.93,overcast clouds
603,Agadez,NE,2022-02-04 02:03:12,19.75,10.25,49.68,31,0,10.71,clear sky
604,Sindor,RU,2022-02-04 02:03:12,62.8629,51.8905,10.72,98,98,3.62,overcast clouds
605,Ouesso,CG,2022-02-04 02:03:13,1.6136,16.0517,70.11,58,100,2.68,overcast clouds
606,Foumban,CM,2022-02-04 02:03:13,5.7291,10.9001,66.74,57,90,1.34,overcast clouds
607,Mumbwa,ZM,2022-02-04 02:03:13,-14.9783,27.0619,63.72,98,100,4.72,light rain
608,Paoua,CF,2022-02-04 02:03:14,7.2427,16.4406,66.72,20,27,6.29,scattered clouds
609,Providencia,MX,2022-02-04 02:03:14,28.7167,-111.5833,59.85,43,0,16.04,clear sky
610,Krishnarajasagara,IN,2022-02-04 02:03:15,12.4089,76.5797,62.35,74,11,5.14,few clouds
611,Chara,RU,2022-02-04 02:03:15,56.9064,118.2631,-16.6,93,68,0.38,broken clouds
612,Mount Gambier,AU,2022-02-04 02:03:16,-37.8333,140.7667,71.17,43,10,9.86,clear sky
613,Massakory,TD,2022-02-04 02:03:16,12.996,15.7293,63.37,16,16,12.08,few clouds
614,Jilove,CZ,2022-02-04 02:03:17,50.7608,14.1038,42.91,97,100,3.8,overcast clouds
615,Micomeseng,GQ,2022-02-04 02:03:17,2.1462,10.6164,68.94,95,100,1.3,overcast clouds
616,Saint-Louis,SN,2022-02-04 02:03:18,16.3333,-15.0,73.47,9,0,10.2,clear sky
617,Gat,IL,2022-02-04 01:54:09,31.61,34.7642,53.4,3,5,11.81,clear sky
618,Brainerd,US,2022-02-04 02:01:33,46.358,-94.2008,-1.91,89,100,4.63,overcast clouds
619,Lucea,JM,2022-02-04 02:03:18,18.451,-78.1736,76.86,79,2,9.01,clear sky
620,Georgiyevka,KZ,2022-02-04 02:03:19,43.0369,74.7114,21.24,93,5,4.47,clear sky
621,Lake Charles,US,2022-02-04 02:03:19,30.2131,-93.2044,42.78,83,100,13.8,light intensity drizzle
622,Mahina,PF,2022-02-04 02:03:20,-17.5065,-149.489,87.57,62,20,9.22,few clouds
623,Srandakan,ID,2022-02-04 01:54:36,-7.9386,110.2506,75.72,69,95,1.57,overcast clouds
624,Flin Flon,CA,2022-02-04 01:59:35,54.7682,-101.865,-17.39,96,42,5.32,scattered clouds
625,Asfi,MA,2022-02-04 02:03:20,32.2994,-9.2372,63.43,49,100,11.16,overcast clouds
626,Yenangyaung,MM,2022-02-04 02:03:21,20.4667,94.8833,68.0,45,0,11.45,clear sky
627,Nizhnekamsk,RU,2022-02-04 02:03:21,55.6366,51.8245,27.39,100,100,8.95,snow
628,Tuyen Quang,VN,2022-02-04 02:03:22,21.8233,105.2181,54.09,72,100,1.81,overcast clouds
629,Skibbereen,IE,2022-02-04 02:03:22,51.55,-9.2667,43.11,81,100,12.95,overcast clouds
630,Goderich,CA,2022-02-04 02:01:31,43.7501,-81.7165,15.91,87,100,16.62,overcast clouds
631,Xique-Xique,BR,2022-02-04 02:03:23,-10.8218,-42.7263,80.85,56,91,8.23,overcast clouds
632,Karratha,AU,2022-02-04 01:54:32,-20.7377,116.8463,91.8,43,82,10.27,broken clouds
633,Lopatino,RU,2022-02-04 02:03:23,52.6195,45.8118,34.75,100,100,11.16,snow
634,Bodegraven,NL,2022-02-04 02:03:24,52.0825,4.75,47.05,82,100,7.0,overcast clouds
635,Tutoia,BR,2022-02-04 02:03:24,-2.7619,-42.2744,78.78,88,100,12.59,overcast clouds
636,Zhanaozen,KZ,2022-02-04 02:03:25,43.3,52.8,40.28,58,100,19.04,overcast clouds
637,Nara,JP,2022-02-04 01:54:24,34.6851,135.8049,43.92,43,13,8.59,few clouds
638,Iralaya,HN,2022-02-04 02:03:26,15.0,-83.2333,76.5,86,1,8.88,clear sky
639,Bambanglipuro,ID,2022-02-04 02:03:26,-7.95,110.2833,75.6,69,95,1.54,overcast clouds
640,Rodrigues Alves,BR,2022-02-04 02:03:26,-7.738,-72.6509,72.55,96,62,2.51,broken clouds
641,Dukat,RU,2022-02-04 01:54:42,62.55,155.55,-7.87,73,6,8.63,clear sky
642,Novokayakent,RU,2022-02-04 02:03:27,42.3937,47.9861,35.65,83,100,3.2,overcast clouds
643,Rocha,UY,2022-02-04 02:01:27,-34.4833,-54.3333,70.07,98,100,2.35,overcast clouds
644,Tongren,CN,2022-02-04 02:03:28,27.7172,109.1853,45.09,72,93,3.09,overcast clouds
645,Bayshore Gardens,US,2022-02-04 02:03:28,27.4253,-82.5904,72.1,69,0,9.22,clear sky
646,Lichinga,MZ,2022-02-04 02:03:28,-13.3128,35.2406,60.84,95,99,2.68,overcast clouds
647,Victoria Point,AU,2022-02-04 02:03:29,-27.5833,153.3,84.18,61,41,11.01,scattered clouds
648,Hobyo,SO,2022-02-04 01:54:13,5.3505,48.5268,75.0,75,45,14.54,scattered clouds
649,Tairua,NZ,2022-02-04 02:03:30,-37.0167,175.85,76.08,64,1,11.81,clear sky
650,Ocean City,US,2022-02-04 02:02:39,39.2776,-74.5746,54.21,95,100,1.99,overcast clouds
651,Malakal,SS,2022-02-04 02:03:30,9.5334,31.6605,75.42,23,25,5.28,scattered clouds
652,Jiuquan,CN,2022-02-04 02:03:31,39.7432,98.5174,16.32,35,53,2.08,broken clouds
653,Manzanillo,CU,2022-02-04 02:00:11,20.3433,-77.1167,74.52,78,31,14.85,scattered clouds
654,Kedrovyy,RU,2022-02-04 02:03:31,56.1667,91.8167,-5.39,95,100,4.74,overcast clouds
655,Vijapur,IN,2022-02-04 02:03:32,23.5667,72.75,54.55,53,0,0.87,clear sky
656,Gogrial,SS,2022-02-04 02:03:32,8.5332,28.1004,75.9,23,92,4.16,overcast clouds
657,Abnub,EG,2022-02-04 02:03:33,27.2696,31.1511,50.43,52,3,11.27,clear sky
658,Kiruna,SE,2022-02-04 02:03:33,67.8557,20.2251,-3.08,84,100,0.0,overcast clouds
659,Praia Da Vitoria,PT,2022-02-04 01:54:58,38.7333,-27.0667,57.45,88,20,13.2,few clouds
660,Nogliki,RU,2022-02-04 02:03:34,51.8333,143.1667,7.25,91,100,20.15,light snow
661,Nemuro,JP,2022-02-04 01:54:20,43.3236,145.575,25.23,63,15,15.08,few clouds
662,Susanville,US,2022-02-04 02:03:34,40.4163,-120.653,35.44,55,0,4.61,clear sky
663,Termiz,UZ,2022-02-04 02:03:35,37.2242,67.2783,42.22,70,0,11.59,clear sky
664,Port Said,EG,2022-02-04 02:03:35,31.2565,32.2841,54.61,63,53,24.27,broken clouds
665,Poum,NC,2022-02-04 01:53:51,-20.2333,164.0167,82.51,84,84,15.39,light rain
666,Kheri,IN,2022-02-04 02:03:36,27.9,80.8,54.52,90,77,9.28,broken clouds
667,Nordhorn,DE,2022-02-04 02:03:36,52.4333,7.0833,45.81,83,100,13.65,overcast clouds
668,Thiruvananthapuram,IN,2022-02-04 02:03:37,8.4833,76.9167,78.78,89,20,4.61,mist
669,Oistins,BB,2022-02-04 01:54:27,13.0667,-59.5333,77.09,65,20,12.66,few clouds
670,Hirara,JP,2022-02-04 02:03:37,24.8,125.2833,66.47,94,75,9.22,broken clouds
671,Longview,US,2022-02-04 02:00:18,32.5007,-94.7405,31.06,90,100,3.0,overcast clouds
672,Port Moresby,PG,2022-02-04 02:03:38,-9.4431,147.1797,87.33,59,88,12.17,overcast clouds
673,Breytovo,RU,2022-02-04 02:03:38,58.2993,37.8617,8.83,97,99,4.63,overcast clouds
674,Eydhafushi,MV,2022-02-04 01:55:49,5.1033,73.0708,80.65,73,59,6.85,broken clouds
675,Parakou,BJ,2022-02-04 02:03:39,9.3372,2.6303,71.22,17,0,5.08,clear sky
676,Maluso,PH,2022-02-04 02:03:39,6.543,121.8753,83.34,64,98,1.63,heavy intensity rain
677,Port Macquarie,AU,2022-02-04 02:03:40,-31.4333,152.9167,70.9,71,37,18.16,scattered clouds
678,Kalmar,SE,2022-02-04 02:03:40,56.6616,16.3616,37.96,99,100,5.75,overcast clouds
679,Broken Hill,AU,2022-02-04 02:03:41,-31.95,141.4333,70.02,29,0,18.63,clear sky
680,Arak,IR,2022-02-04 02:00:32,34.0917,49.6892,37.06,60,4,5.68,clear sky
681,Aksaray,TR,2022-02-04 02:03:41,38.3726,34.0254,33.39,95,100,1.36,light snow
682,Micheweni,TZ,2022-02-04 02:03:42,-4.9667,39.8333,80.1,80,98,10.92,overcast clouds
683,Cutervo,PE,2022-02-04 02:03:42,-6.379,-78.8157,52.45,83,100,1.25,overcast clouds
684,Jinka,ET,2022-02-04 01:55:40,5.65,36.65,68.99,51,93,0.22,overcast clouds
685,Chuguyevka,RU,2022-02-04 02:03:44,44.1653,133.8633,4.96,83,100,6.35,overcast clouds
686,Colquechaca,BO,2022-02-04 02:03:44,-18.6667,-66.0167,36.66,83,100,4.83,overcast clouds
687,Khudumelapye,BW,2022-02-04 02:03:45,-23.8833,24.75,68.74,87,99,6.2,light rain
688,Haimen,CN,2022-02-04 02:03:45,23.1935,116.6142,54.97,75,98,10.58,overcast clouds
689,Husavik,IS,2022-02-04 02:03:45,66.0449,-17.3389,24.69,93,100,15.59,snow
690,Sebinkarahisar,TR,2022-02-04 02:03:46,40.2883,38.4236,28.31,96,100,4.07,light snow
691,Iqaluit,CA,2022-02-04 01:54:56,63.7506,-68.5145,-9.67,64,75,5.75,light snow
692,Biskupiec,PL,2022-02-04 02:00:43,53.8647,20.9569,31.82,98,100,9.13,snow
693,Billings,US,2022-02-04 01:59:59,45.7833,-108.5007,15.24,76,58,3.87,broken clouds
694,Rabaul,PG,2022-02-04 02:03:47,-4.1967,152.1721,83.59,70,64,15.46,broken clouds
695,Seoul,KR,2022-02-04 01:59:26,37.5683,126.9778,27.79,48,0,12.66,clear sky
696,Jadu,LY,2022-02-04 02:03:47,31.953,12.0261,43.52,61,0,5.53,clear sky
697,Yinchuan,CN,2022-02-04 02:00:10,38.4681,106.2731,18.27,36,0,4.74,clear sky
698,Ukiah,US,2022-02-04 02:00:22,39.1502,-123.2078,55.44,70,34,2.57,scattered clouds
699,La Ronge,CA,2022-02-04 01:55:15,55.1001,-105.2842,-12.75,70,0,10.36,clear sky
700,Klyuchevskiy,RU,2022-02-04 02:03:48,53.5317,119.4519,-6.38,75,88,3.31,overcast clouds
701,Usinsk,RU,2022-02-04 01:53:55,65.9939,57.5281,14.94,96,100,7.78,light snow
702,Tessalit,ML,2022-02-04 02:02:11,20.1986,1.0114,56.61,17,0,11.68,clear sky
703,Maine-Soroa,NE,2022-02-04 02:03:49,13.2114,12.0241,56.88,17,0,10.78,clear sky
704,Shenjiamen,CN,2022-02-04 02:03:49,29.9576,122.298,44.87,63,100,13.78,overcast clouds
705,Burnie,AU,2022-02-04 02:03:50,-41.0667,145.9167,65.95,55,1,8.86,clear sky
706,Fort Saint James,CA,2022-02-04 02:03:50,54.4333,-124.25,21.07,97,100,2.64,overcast clouds
707,Vestnes,NO,2022-02-04 02:03:19,62.6264,7.0884,39.92,87,75,18.41,broken clouds
708,Montepuez,MZ,2022-02-04 01:55:29,-13.1256,38.9997,69.12,95,100,3.38,overcast clouds
709,La Plata,AR,2022-02-04 02:00:01,-34.9215,-57.9545,73.99,87,57,7.09,broken clouds
710,Aksu,CN,2022-02-04 01:53:59,41.1231,80.2644,23.34,57,100,3.24,overcast clouds
711,Luau,AO,2022-02-04 02:03:51,-10.7073,22.2247,63.05,99,100,2.46,light rain
712,College,US,2022-02-04 01:55:08,64.8569,-147.8028,1.72,52,100,9.22,overcast clouds
713,Irece,BR,2022-02-04 02:03:52,-11.3042,-41.8558,71.08,66,25,8.23,scattered clouds
714,Barcelos,PT,2022-02-04 02:03:52,41.5388,-8.6151,51.94,77,100,2.06,overcast clouds
715,Novopokrovka,UA,2022-02-04 02:03:53,49.8425,36.5477,30.58,89,100,6.85,overcast clouds
716,Narrabri,AU,2022-02-04 02:03:53,-30.3167,149.7833,78.53,44,20,17.27,few clouds
717,Imbituba,BR,2022-02-04 02:03:53,-28.24,-48.6703,78.82,92,5,15.28,clear sky
